Authority,Event type,Age group,Period,Count
E08000037,Physical,12-17,2023-08-01/P1M,9
E08000037,Physical,12-17,2023-09-01/P1M,12
E08000037,Physical,12-17,2023-10-01/P1M,11
E08000037,Physical,12-17,2023-11-01/P1M,14
E08000037,Physical,12-17,2023-12-01/P1M,2
E08000037,Physical,12-17,2024-01-01/P1M,3
E08000037,Physical,12-17,2024-02-01/P1M,4
E08000037,Physical,12-17,2024-03-01/P1M,7
E08000037,Physical,All Ages,2023-04-01/P1M,7
E08000037,Physical,All Ages,2023-05-01/P1M,6
E08000037,Physical,All Ages,2023-06-01/P1M,15
E08000037,Physical,All Ages,2023-07-01/P1M,7
E08000037,Physical,All Ages,2023-08-01/P1M,1
E08000037,Physical,All Ages,2023-09-01/P1M,3
E08000037,Physical,All Ages,2023-10-01/P1M,13
E08000037,Physical,All Ages,2023-11-01/P1M,5
E08000037,Physical,All Ages,2023-12-01/P1M,12
E08000037,Physical,All Ages,2024-01-01/P1M,14
E08000037,Physical,All Ages,2024-02-01/P1M,15
E08000037,Physical,All Ages,2024-03-01/P1M,12
E09000011,Physical,All ages,2023-04-01/P1M,0
E09000011,Physical,All ages,2023-05-01/P1M,0
E09000011,Physical,All ages,2023-06-01/P1M,0
E09000011,Physical,All ages,2023-07-01/P1M,0
E09000011,Physical,All ages,2023-08-01/P1M,0
E09000011,Physical,All ages,2023-09-01/P1M,0
E09000011,Physical,All ages,2023-10-01/P1M,0
E09000011,Physical,All ages,2023-11-01/P1M,0
E09000011,Physical,All ages,2023-12-01/P1M,0
E09000011,Physical,All ages,2024-01-01/P1M,0
E09000011,Physical,All ages,2024-02-01/P1M,0
E09000011,Physical,All ages,2024-03-01/P1M,0
E09000011,Physical,Adults,2023-04-01/P1M,230
E09000011,Physical,Adults,2023-05-01/P1M,230
E09000011,Physical,Adults,2023-06-01/P1M,230
E09000011,Physical,Adults,2023-07-01/P1M,230
E09000011,Physical,Adults,2023-08-01/P1M,230
E09000011,Physical,Adults,2023-09-01/P1M,230
E09000011,Physical,Adults,2023-10-01/P1M,250
E09000011,Physical,Adults,2023-11-01/P1M,250
E09000011,Physical,Adults,2023-12-01/P1M,220
E09000011,Physical,Adults,2024-01-01/P1M,250
E09000011,Physical,Adults,2024-02-01/P1M,250
E09000011,Physical,Adults,2024-03-01/P1M,250
E09000011,Physical,Under 12,2023-04-01/P1M,380
E09000011,Physical,Under 12,2023-05-01/P1M,380
E09000011,Physical,Under 12,2023-06-01/P1M,380
E09000011,Physical,Under 12,2023-07-01/P1M,380
E09000011,Physical,Under 12,2023-08-01/P1M,380
E09000011,Physical,Under 12,2023-09-01/P1M,380
E09000011,Physical,Under 12,2023-10-01/P1M,390
E09000011,Physical,Under 12,2023-11-01/P1M,390
E09000011,Physical,Under 12,2023-12-01/P1M,340
E09000011,Physical,Under 12,2024-01-01/P1M,390
E09000011,Physical,Under 12,2024-02-01/P1M,390
E09000011,Physical,Under 12,2024-03-01/P1M,390
E09000011,Physical,12-17,2023-04-01/P1M,7
E09000011,Physical,12-17,2023-05-01/P1M,7
E09000011,Physical,12-17,2023-06-01/P1M,7
E09000011,Physical,12-17,2023-07-01/P1M,7
E09000011,Physical,12-17,2023-08-01/P1M,7
E09000011,Physical,12-17,2023-09-01/P1M,7
E09000011,Physical,12-17,2023-10-01/P1M,10
E09000011,Physical,12-17,2023-11-01/P1M,10
E09000011,Physical,12-17,2023-12-01/P1M,8
E09000011,Physical,12-17,2024-01-01/P1M,10
E09000011,Physical,12-17,2024-02-01/P1M,10
E09000011,Physical,12-17,2024-03-01/P1M,10
E09000011,Physical,All Ages,2023-04-01/P1M,0
E09000011,Physical,All Ages,2023-05-01/P1M,0
E09000011,Physical,All Ages,2023-06-01/P1M,0
E09000011,Physical,All Ages,2023-07-01/P1M,0
E09000011,Physical,All Ages,2023-08-01/P1M,0
E09000011,Physical,All Ages,2023-09-01/P1M,0
E09000011,Physical,All Ages,2023-10-01/P1M,0
E09000011,Physical,All Ages,2023-11-01/P1M,0
E09000011,Physical,All Ages,2023-12-01/P1M,0
E09000011,Physical,All Ages,2024-01-01/P1M,0
E09000011,Physical,All Ages,2024-02-01/P1M,0
E09000011,Physical,All Ages,2024-03-01/P1M,0
E09000011,Digital,All ages,2023-04-01/P1M,0
E09000011,Digital,All ages,2023-05-01/P1M,0
E09000011,Digital,All ages,2023-06-01/P1M,0
E09000011,Digital,All ages,2023-07-01/P1M,0
E09000011,Digital,All ages,2023-08-01/P1M,0
E09000011,Digital,All ages,2023-09-01/P1M,0
E09000011,Digital,All ages,2023-10-01/P1M,0
E09000011,Digital,All ages,2023-11-01/P1M,0
E09000011,Digital,All ages,2023-12-01/P1M,0
E09000011,Digital,All ages,2024-01-01/P1M,0
E09000011,Digital,All ages,2024-02-01/P1M,0
E09000011,Digital,All ages,2024-03-01/P1M,0
E09000011,Digital,Adults,2023-04-01/P1M,1
E09000011,Digital,Adults,2023-05-01/P1M,1
E09000011,Digital,Adults,2023-06-01/P1M,1
E09000011,Digital,Adults,2023-07-01/P1M,1
E09000011,Digital,Adults,2023-08-01/P1M,1
E09000011,Digital,Adults,2023-09-01/P1M,1
E09000011,Digital,Adults,2023-10-01/P1M,1
E09000011,Digital,Adults,2023-11-01/P1M,1
E09000011,Digital,Adults,2023-12-01/P1M,1
E09000011,Digital,Adults,2024-01-01/P1M,1
E09000011,Digital,Adults,2024-02-01/P1M,1
E09000011,Digital,Adults,2024-03-01/P1M,1
E09000011,Digital,Under 12,2023-04-01/P1M,3
E09000011,Digital,Under 12,2023-05-01/P1M,3
E09000011,Digital,Under 12,2023-06-01/P1M,3
E09000011,Digital,Under 12,2023-07-01/P1M,3
E09000011,Digital,Under 12,2023-08-01/P1M,3
E09000011,Digital,Under 12,2023-09-01/P1M,3
E09000011,Digital,Under 12,2023-10-01/P1M,3
E09000011,Digital,Under 12,2023-11-01/P1M,3
E09000011,Digital,Under 12,2023-12-01/P1M,3
E09000011,Digital,Under 12,2024-01-01/P1M,3
E09000011,Digital,Under 12,2024-02-01/P1M,3
E09000011,Digital,Under 12,2024-03-01/P1M,3
E09000011,Digital,12-17,2023-04-01/P1M,1
E09000011,Digital,12-17,2023-05-01/P1M,1
E09000011,Digital,12-17,2023-06-01/P1M,1
E09000011,Digital,12-17,2023-07-01/P1M,1
E09000011,Digital,12-17,2023-08-01/P1M,1
E09000011,Digital,12-17,2023-09-01/P1M,1
E09000011,Digital,12-17,2023-10-01/P1M,1
E09000011,Digital,12-17,2023-11-01/P1M,1
E09000011,Digital,12-17,2023-12-01/P1M,1
E09000011,Digital,12-17,2024-01-01/P1M,1
E09000011,Digital,12-17,2024-02-01/P1M,1
E09000011,Digital,12-17,2024-03-01/P1M,1
E09000011,Digital,All Ages,2023-04-01/P1M,0
E09000011,Digital,All Ages,2023-05-01/P1M,0
E09000011,Digital,All Ages,2023-06-01/P1M,0
E09000011,Digital,All Ages,2023-07-01/P1M,0
E09000011,Digital,All Ages,2023-08-01/P1M,0
E09000011,Digital,All Ages,2023-09-01/P1M,0
E09000011,Digital,All Ages,2023-10-01/P1M,0
E09000011,Digital,All Ages,2023-11-01/P1M,0
E09000011,Digital,All Ages,2023-12-01/P1M,0
E09000011,Digital,All Ages,2024-01-01/P1M,0
E09000011,Digital,All Ages,2024-02-01/P1M,0
E09000011,Digital,All Ages,2024-03-01/P1M,0
E09000011,Physical,All ages,2023-04-01/P1M,0
E09000011,Physical,All ages,2023-05-01/P1M,0
E09000011,Physical,All ages,2023-06-01/P1M,0
E09000011,Physical,All ages,2023-07-01/P1M,0
E09000011,Physical,All ages,2023-08-01/P1M,0
E09000011,Physical,All ages,2023-09-01/P1M,0
E09000011,Physical,All ages,2023-10-01/P1M,0
E09000011,Physical,All ages,2023-11-01/P1M,0
E09000011,Physical,All ages,2023-12-01/P1M,0
E09000011,Physical,All ages,2024-01-01/P1M,0
E09000011,Physical,All ages,2024-02-01/P1M,0
E09000011,Physical,All ages,2024-03-01/P1M,0
E09000011,Physical,Adults,2023-04-01/P1M,230
E09000011,Physical,Adults,2023-05-01/P1M,230
E09000011,Physical,Adults,2023-06-01/P1M,230
E09000011,Physical,Adults,2023-07-01/P1M,230
E09000011,Physical,Adults,2023-08-01/P1M,230
E09000011,Physical,Adults,2023-09-01/P1M,230
E09000011,Physical,Adults,2023-10-01/P1M,250
E09000011,Physical,Adults,2023-11-01/P1M,250
E09000011,Physical,Adults,2023-12-01/P1M,220
E09000011,Physical,Adults,2024-01-01/P1M,250
E09000011,Physical,Adults,2024-02-01/P1M,250
E09000011,Physical,Adults,2024-03-01/P1M,250
E09000011,Physical,Under 12,2023-04-01/P1M,380
E09000011,Physical,Under 12,2023-05-01/P1M,380
E09000011,Physical,Under 12,2023-06-01/P1M,380
E09000011,Physical,Under 12,2023-07-01/P1M,380
E09000011,Physical,Under 12,2023-08-01/P1M,380
E09000011,Physical,Under 12,2023-09-01/P1M,380
E09000011,Physical,Under 12,2023-10-01/P1M,390
E09000011,Physical,Under 12,2023-11-01/P1M,390
E09000011,Physical,Under 12,2023-12-01/P1M,340
E09000011,Physical,Under 12,2024-01-01/P1M,390
E09000011,Physical,Under 12,2024-02-01/P1M,390
E09000011,Physical,Under 12,2024-03-01/P1M,390
E09000011,Physical,12-17,2023-04-01/P1M,7
E09000011,Physical,12-17,2023-05-01/P1M,7
E09000011,Physical,12-17,2023-06-01/P1M,7
E09000011,Physical,12-17,2023-07-01/P1M,7
E09000011,Physical,12-17,2023-08-01/P1M,7
E09000011,Physical,12-17,2023-09-01/P1M,7
E09000011,Physical,12-17,2023-10-01/P1M,10
E09000011,Physical,12-17,2023-11-01/P1M,10
E09000011,Physical,12-17,2023-12-01/P1M,8
E09000011,Physical,12-17,2024-01-01/P1M,10
E09000011,Physical,12-17,2024-02-01/P1M,10
E09000011,Physical,12-17,2024-03-01/P1M,10
E09000011,Physical,All Ages,2023-04-01/P1M,0
E09000011,Physical,All Ages,2023-05-01/P1M,0
E09000011,Physical,All Ages,2023-06-01/P1M,0
E09000011,Physical,All Ages,2023-07-01/P1M,0
E09000011,Physical,All Ages,2023-08-01/P1M,0
E09000011,Physical,All Ages,2023-09-01/P1M,0
E09000011,Physical,All Ages,2023-10-01/P1M,0
E09000011,Physical,All Ages,2023-11-01/P1M,0
E09000011,Physical,All Ages,2023-12-01/P1M,0
E09000011,Physical,All Ages,2024-01-01/P1M,0
E09000011,Physical,All Ages,2024-02-01/P1M,0
E09000011,Physical,All Ages,2024-03-01/P1M,0
E09000011,Digital,All ages,2023-04-01/P1M,0
E09000011,Digital,All ages,2023-05-01/P1M,0
E09000011,Digital,All ages,2023-06-01/P1M,0
E09000011,Digital,All ages,2023-07-01/P1M,0
E09000011,Digital,All ages,2023-08-01/P1M,0
E09000011,Digital,All ages,2023-09-01/P1M,0
E09000011,Digital,All ages,2023-10-01/P1M,0
E09000011,Digital,All ages,2023-11-01/P1M,0
E09000011,Digital,All ages,2023-12-01/P1M,0
E09000011,Digital,All ages,2024-01-01/P1M,0
E09000011,Digital,All ages,2024-02-01/P1M,0
E09000011,Digital,All ages,2024-03-01/P1M,0
E09000011,Digital,Adults,2023-04-01/P1M,1
E09000011,Digital,Adults,2023-05-01/P1M,1
E09000011,Digital,Adults,2023-06-01/P1M,1
E09000011,Digital,Adults,2023-07-01/P1M,1
E09000011,Digital,Adults,2023-08-01/P1M,1
E09000011,Digital,Adults,2023-09-01/P1M,1
E09000011,Digital,Adults,2023-10-01/P1M,1
E09000011,Digital,Adults,2023-11-01/P1M,1
E09000011,Digital,Adults,2023-12-01/P1M,1
E09000011,Digital,Adults,2024-01-01/P1M,1
E09000011,Digital,Adults,2024-02-01/P1M,1
E09000011,Digital,Adults,2024-03-01/P1M,1
E09000011,Digital,Under 12,2023-04-01/P1M,3
E09000011,Digital,Under 12,2023-05-01/P1M,3
E09000011,Digital,Under 12,2023-06-01/P1M,3
E09000011,Digital,Under 12,2023-07-01/P1M,3
E09000011,Digital,Under 12,2023-08-01/P1M,3
E09000011,Digital,Under 12,2023-09-01/P1M,3
E09000011,Digital,Under 12,2023-10-01/P1M,3
E09000011,Digital,Under 12,2023-11-01/P1M,3
E09000011,Digital,Under 12,2023-12-01/P1M,3
E09000011,Digital,Under 12,2024-01-01/P1M,3
E09000011,Digital,Under 12,2024-02-01/P1M,3
E09000011,Digital,Under 12,2024-03-01/P1M,3
E09000011,Digital,12-17,2023-04-01/P1M,1
E09000011,Digital,12-17,2023-05-01/P1M,1
E09000011,Digital,12-17,2023-06-01/P1M,1
E09000011,Digital,12-17,2023-07-01/P1M,1
E09000011,Digital,12-17,2023-08-01/P1M,1
E09000011,Digital,12-17,2023-09-01/P1M,1
E09000011,Digital,12-17,2023-10-01/P1M,1
E09000011,Digital,12-17,2023-11-01/P1M,1
E09000011,Digital,12-17,2023-12-01/P1M,1
E09000011,Digital,12-17,2024-01-01/P1M,1
E09000011,Digital,12-17,2024-02-01/P1M,1
E09000011,Digital,12-17,2024-03-01/P1M,1
E09000011,Digital,All Ages,2023-04-01/P1M,0
E09000011,Digital,All Ages,2023-05-01/P1M,0
E09000011,Digital,All Ages,2023-06-01/P1M,0
E09000011,Digital,All Ages,2023-07-01/P1M,0
E09000011,Digital,All Ages,2023-08-01/P1M,0
E09000011,Digital,All Ages,2023-09-01/P1M,0
E09000011,Digital,All Ages,2023-10-01/P1M,0
E09000011,Digital,All Ages,2023-11-01/P1M,0
E09000011,Digital,All Ages,2023-12-01/P1M,0
E09000011,Digital,All Ages,2024-01-01/P1M,0
E09000011,Digital,All Ages,2024-02-01/P1M,0
E09000011,Digital,All Ages,2024-03-01/P1M,0
E09000012,Physical,All ages,2023-04-01/P1M,122
E09000012,Physical,All ages,2023-05-01/P1M,130
E09000012,Physical,All ages,2023-06-01/P1M,113
E09000012,Physical,All ages,2023-07-01/P1M,74
E09000012,Physical,All ages,2023-08-01/P1M,72
E09000012,Physical,All ages,2023-09-01/P1M,101
E09000012,Physical,All ages,2023-10-01/P1M,145
E09000012,Physical,All ages,2023-11-01/P1M,157
E09000012,Physical,All ages,2023-12-01/P1M,100
E09000012,Physical,All ages,2024-01-01/P1M,162
E09000012,Physical,All ages,2024-02-01/P1M,160
E09000012,Physical,All ages,2024-03-01/P1M,103
E09000012,Physical,Adults,2023-04-01/P1M,5
E09000012,Physical,Adults,2023-05-01/P1M,4
E09000012,Physical,Adults,2023-06-01/P1M,6
E09000012,Physical,Adults,2023-07-01/P1M,4
E09000012,Physical,Adults,2023-08-01/P1M,7
E09000012,Physical,Adults,2023-09-01/P1M,3
E09000012,Physical,Adults,2023-10-01/P1M,6
E09000012,Physical,Adults,2023-11-01/P1M,7
E09000012,Physical,Adults,2023-12-01/P1M,6
E09000012,Physical,Adults,2024-01-01/P1M,10
E09000012,Physical,Adults,2024-02-01/P1M,12
E09000012,Physical,Adults,2024-03-01/P1M,8
E09000012,Physical,Under 12,2023-04-01/P1M,117
E09000012,Physical,Under 12,2023-05-01/P1M,126
E09000012,Physical,Under 12,2023-06-01/P1M,107
E09000012,Physical,Under 12,2023-07-01/P1M,70
E09000012,Physical,Under 12,2023-08-01/P1M,65
E09000012,Physical,Under 12,2023-09-01/P1M,98
E09000012,Physical,Under 12,2023-10-01/P1M,139
E09000012,Physical,Under 12,2023-11-01/P1M,150
E09000012,Physical,Under 12,2023-12-01/P1M,94
E09000012,Physical,Under 12,2024-01-01/P1M,152
E09000012,Physical,Under 12,2024-02-01/P1M,148
E09000012,Physical,Under 12,2024-03-01/P1M,95
E09000012,Physical,All ages,2023-04-01/P1M,122
E09000012,Physical,All ages,2023-05-01/P1M,130
E09000012,Physical,All ages,2023-06-01/P1M,113
E09000012,Physical,All ages,2023-07-01/P1M,74
E09000012,Physical,All ages,2023-08-01/P1M,72
E09000012,Physical,All ages,2023-09-01/P1M,101
E09000012,Physical,All ages,2023-10-01/P1M,145
E09000012,Physical,All ages,2023-11-01/P1M,157
E09000012,Physical,All ages,2023-12-01/P1M,100
E09000012,Physical,All ages,2024-01-01/P1M,162
E09000012,Physical,All ages,2024-02-01/P1M,160
E09000012,Physical,All ages,2024-03-01/P1M,103
E09000012,Physical,Adults,2023-04-01/P1M,5
E09000012,Physical,Adults,2023-05-01/P1M,4
E09000012,Physical,Adults,2023-06-01/P1M,6
E09000012,Physical,Adults,2023-07-01/P1M,4
E09000012,Physical,Adults,2023-08-01/P1M,7
E09000012,Physical,Adults,2023-09-01/P1M,3
E09000012,Physical,Adults,2023-10-01/P1M,6
E09000012,Physical,Adults,2023-11-01/P1M,7
E09000012,Physical,Adults,2023-12-01/P1M,6
E09000012,Physical,Adults,2024-01-01/P1M,10
E09000012,Physical,Adults,2024-02-01/P1M,12
E09000012,Physical,Adults,2024-03-01/P1M,8
E09000012,Physical,Under 12,2023-04-01/P1M,117
E09000012,Physical,Under 12,2023-05-01/P1M,126
E09000012,Physical,Under 12,2023-06-01/P1M,107
E09000012,Physical,Under 12,2023-07-01/P1M,70
E09000012,Physical,Under 12,2023-08-01/P1M,65
E09000012,Physical,Under 12,2023-09-01/P1M,98
E09000012,Physical,Under 12,2023-10-01/P1M,139
E09000012,Physical,Under 12,2023-11-01/P1M,150
E09000012,Physical,Under 12,2023-12-01/P1M,94
E09000012,Physical,Under 12,2024-01-01/P1M,152
E09000012,Physical,Under 12,2024-02-01/P1M,148
E09000012,Physical,Under 12,2024-03-01/P1M,95
E06000006,Physical,All ages,2023-04-01/P1M,93
E06000006,Physical,All ages,2023-05-01/P1M,84
E06000006,Physical,All ages,2023-06-01/P1M,81
E06000006,Physical,All ages,2023-07-01/P1M,95
E06000006,Physical,All ages,2023-08-01/P1M,121
E06000006,Physical,All ages,2023-09-01/P1M,91
E06000006,Physical,All ages,2023-10-01/P1M,117
E06000006,Physical,All ages,2023-11-01/P1M,139
E06000006,Physical,All ages,2023-12-01/P1M,104
E06000006,Physical,All ages,2024-01-01/P1M,103
E06000006,Physical,All ages,2024-02-01/P1M,103
E06000006,Physical,All ages,2024-03-01/P1M,135
E06000006,Physical,Adults,2023-04-01/P1M,12
E06000006,Physical,Adults,2023-05-01/P1M,17
E06000006,Physical,Adults,2023-06-01/P1M,18
E06000006,Physical,Adults,2023-07-01/P1M,18
E06000006,Physical,Adults,2023-08-01/P1M,18
E06000006,Physical,Adults,2023-09-01/P1M,16
E06000006,Physical,Adults,2023-10-01/P1M,21
E06000006,Physical,Adults,2023-11-01/P1M,41
E06000006,Physical,Adults,2023-12-01/P1M,36
E06000006,Physical,Adults,2024-01-01/P1M,40
E06000006,Physical,Adults,2024-02-01/P1M,36
E06000006,Physical,Adults,2024-03-01/P1M,29
E06000006,Physical,Under 12,2023-04-01/P1M,81
E06000006,Physical,Under 12,2023-05-01/P1M,67
E06000006,Physical,Under 12,2023-06-01/P1M,63
E06000006,Physical,Under 12,2023-07-01/P1M,75
E06000006,Physical,Under 12,2023-08-01/P1M,98
E06000006,Physical,Under 12,2023-09-01/P1M,75
E06000006,Physical,Under 12,2023-10-01/P1M,91
E06000006,Physical,Under 12,2023-11-01/P1M,94
E06000006,Physical,Under 12,2023-12-01/P1M,65
E06000006,Physical,Under 12,2024-01-01/P1M,58
E06000006,Physical,Under 12,2024-02-01/P1M,63
E06000006,Physical,Under 12,2024-03-01/P1M,102
E06000006,Physical,12-17,2023-08-01/P1M,5
E06000006,Physical,12-17,2023-10-01/P1M,5
E06000006,Physical,12-17,2023-11-01/P1M,4
E06000006,Physical,12-17,2023-12-01/P1M,3
E06000006,Physical,12-17,2024-01-01/P1M,5
E06000006,Physical,12-17,2024-02-01/P1M,4
E06000006,Physical,12-17,2024-03-01/P1M,4
E06000006,Physical,All Ages,2023-07-01/P1M,2
E06000006,Physical,All ages,2023-04-01/P1M,93
E06000006,Physical,All ages,2023-05-01/P1M,84
E06000006,Physical,All ages,2023-06-01/P1M,81
E06000006,Physical,All ages,2023-07-01/P1M,95
E06000006,Physical,All ages,2023-08-01/P1M,121
E06000006,Physical,All ages,2023-09-01/P1M,91
E06000006,Physical,All ages,2023-10-01/P1M,117
E06000006,Physical,All ages,2023-11-01/P1M,139
E06000006,Physical,All ages,2023-12-01/P1M,104
E06000006,Physical,All ages,2024-01-01/P1M,103
E06000006,Physical,All ages,2024-02-01/P1M,103
E06000006,Physical,All ages,2024-03-01/P1M,135
E06000006,Physical,Adults,2023-04-01/P1M,12
E06000006,Physical,Adults,2023-05-01/P1M,17
E06000006,Physical,Adults,2023-06-01/P1M,18
E06000006,Physical,Adults,2023-07-01/P1M,18
E06000006,Physical,Adults,2023-08-01/P1M,18
E06000006,Physical,Adults,2023-09-01/P1M,16
E06000006,Physical,Adults,2023-10-01/P1M,21
E06000006,Physical,Adults,2023-11-01/P1M,41
E06000006,Physical,Adults,2023-12-01/P1M,36
E06000006,Physical,Adults,2024-01-01/P1M,40
E06000006,Physical,Adults,2024-02-01/P1M,36
E06000006,Physical,Adults,2024-03-01/P1M,29
E06000006,Physical,Under 12,2023-04-01/P1M,81
E06000006,Physical,Under 12,2023-05-01/P1M,67
E06000006,Physical,Under 12,2023-06-01/P1M,63
E06000006,Physical,Under 12,2023-07-01/P1M,75
E06000006,Physical,Under 12,2023-08-01/P1M,98
E06000006,Physical,Under 12,2023-09-01/P1M,75
E06000006,Physical,Under 12,2023-10-01/P1M,91
E06000006,Physical,Under 12,2023-11-01/P1M,94
E06000006,Physical,Under 12,2023-12-01/P1M,65
E06000006,Physical,Under 12,2024-01-01/P1M,58
E06000006,Physical,Under 12,2024-02-01/P1M,63
E06000006,Physical,Under 12,2024-03-01/P1M,102
E06000006,Physical,12-17,2023-08-01/P1M,5
E06000006,Physical,12-17,2023-10-01/P1M,5
E06000006,Physical,12-17,2023-11-01/P1M,4
E06000006,Physical,12-17,2023-12-01/P1M,3
E06000006,Physical,12-17,2024-01-01/P1M,5
E06000006,Physical,12-17,2024-02-01/P1M,4
E06000006,Physical,12-17,2024-03-01/P1M,4
E06000006,Physical,All Ages,2023-07-01/P1M,2
E10000014,Physical,All ages,2023-04-01/P1M,1215
E10000014,Physical,All ages,2023-05-01/P1M,1233
E10000014,Physical,All ages,2023-06-01/P1M,1324
E10000014,Physical,All ages,2023-07-01/P1M,1353
E10000014,Physical,All ages,2023-08-01/P1M,1402
E10000014,Physical,All ages,2023-09-01/P1M,1349
E10000014,Physical,All ages,2023-10-01/P1M,1478
E10000014,Physical,All ages,2023-11-01/P1M,1445
E10000014,Physical,All ages,2023-12-01/P1M,1254
E10000014,Physical,All ages,2024-01-01/P1M,1458
E10000014,Physical,All ages,2024-02-01/P1M,1414
E10000014,Physical,All ages,2024-03-01/P1M,1466
E10000014,Physical,Adults,2023-04-01/P1M,212
E10000014,Physical,Adults,2023-05-01/P1M,244
E10000014,Physical,Adults,2023-06-01/P1M,259
E10000014,Physical,Adults,2023-07-01/P1M,271
E10000014,Physical,Adults,2023-08-01/P1M,299
E10000014,Physical,Adults,2023-09-01/P1M,295
E10000014,Physical,Adults,2023-10-01/P1M,341
E10000014,Physical,Adults,2023-11-01/P1M,336
E10000014,Physical,Adults,2023-12-01/P1M,258
E10000014,Physical,Adults,2024-01-01/P1M,367
E10000014,Physical,Adults,2024-02-01/P1M,341
E10000014,Physical,Adults,2024-03-01/P1M,320
E10000014,Physical,Under 12,2023-04-01/P1M,578
E10000014,Physical,Under 12,2023-05-01/P1M,570
